*type	project_id	*submitter_id	core_metadata_collections.submitter_id	*data_category	*data_format	*data_type	*experimental_strategy	*file_name	*file_size	*md5sum	consent_codes	object_id	rna_expression_workflows	state_comment
gene_expression	cancer_commons_program-demo_data_project	46893_clinical_45	submitter_MZ	Transcriptome Profiling	TSV	Gene Expression Quantification	RNA-Seq	9wi13yvch362.tsv	374496	ffd385afed4d663054a274d3e6cb8b6c				
gene_expression	cancer_commons_program-demo_data_project	59081_clinical_47	submitter_MZ	Transcriptome Profiling	TSV	Exon Expression Quantification	Total RNA-Seq	zdyk9c6n6hnp.tsv	187259	095eab699021057209ed97c3a36e9325				
gene_expression	cancer_commons_program-demo_data_project	13871_clinical_20	submitter_MZ	Transcriptome Profiling	TXT	Gene Expression Quantification	Total RNA-Seq	qau55nwi6g4e.tsv	660727	ce80ad8d8149f06cb42afa50067902c4				
gene_expression	cancer_commons_program-demo_data_project	39795_clinical_45	submitter_MZ	Transcriptome Profiling	HDF5	Exon Expression Quantification	RNA-Seq	09anxs7hiiko.tsv	680525	ee2a9b10387422a65b1b7f45cff55ccf				
gene_expression	cancer_commons_program-demo_data_project	96186_clinical_86	submitter_MZ	Transcriptome Profiling	HDF5	Splice Junction Quantification	Total RNA-Seq	1d9h4pe1f4fi.tsv	7538	fadd73042ea022d35c1084f28b4900b2				
gene_expression	cancer_commons_program-demo_data_project	31352_clinical_77	submitter_MZ	Transcriptome Profiling	TSV	Exon Expression Quantification	scRNA-Seq	pywi0bzp7n3n.tsv	633722	a1be6a2aafc269dd50decd57d2c8b770				
gene_expression	cancer_commons_program-demo_data_project	86080_clinical_72	submitter_MZ	Transcriptome Profiling	MEX	Isoform Expression Quantification	m6A MeRIP-Seq	5dfvf9cjo7oj.tsv	186810	05b882d3a04fba3fa0018050390ec268				
gene_expression	cancer_commons_program-demo_data_project	64536_clinical_86	submitter_MZ	Transcriptome Profiling	TXT	Isoform Expression Quantification	scRNA-Seq	kca1netzcyw3.tsv	366883	82d5daa58a244ceb285fc5033ea4a4bc				
gene_expression	cancer_commons_program-demo_data_project	16342_clinical_82	submitter_MZ	Transcriptome Profiling	MEX	Gene Expression Quantification	scRNA-Seq	gemvg32jbcsg.tsv	318343	481a627e0a9e8230dea18d98bf40a96a				
gene_expression	cancer_commons_program-demo_data_project	98325_clinical_72	submitter_MZ	Transcriptome Profiling	TSV	Gene Expression Quantification	Total RNA-Seq	dy63gc07g3b6.tsv	688196	c016c7e6e231b99ec6f9b7273377cfcf				
gene_expression	cancer_commons_program-demo_data_project	48332_clinical_91	submitter_MZ	Transcriptome Profiling	HDF5	Isoform Expression Quantification	RNA-Seq	97g6wi5b0igz.tsv	562531	1189b0e359d305afefcce3ce7fa7b8c2				
gene_expression	cancer_commons_program-demo_data_project	75594_clinical_64	submitter_MZ	Transcriptome Profiling	MEX	Exon Expression Quantification	RNA-Seq	dapd3c7moh72.tsv	775422	f8e9832febb1a962131982b3ea1abca8				
gene_expression	cancer_commons_program-demo_data_project	60528_clinical_61	submitter_MZ	Transcriptome Profiling	HDF5	Exon Expression Quantification	Total RNA-Seq	mpdk00kpmxbi.tsv	564423	b98eff184505b6f7cd35f42a55e91090				
gene_expression	cancer_commons_program-demo_data_project	34691_clinical_60	submitter_MZ	Transcriptome Profiling	TSV	Gene Expression Quantification	RNA-Seq	xp0npndg391c.tsv	297365	7e7d2539b1fb223f469647429db094c8				
gene_expression	cancer_commons_program-demo_data_project	87640_clinical_77	submitter_MZ	Transcriptome Profiling	TXT	Isoform Expression Quantification	m6A MeRIP-Seq	1x8hm6dhjlcz.tsv	145061	b9dfa2172efecb1fb60a00b623f3a241				
gene_expression	cancer_commons_program-demo_data_project	75359_clinical_84	submitter_MZ	Transcriptome Profiling	TSV	Gene Expression Quantification	RNA-Seq	jieudzg4vd83.tsv	708005	e0a6568b849b41a252c80e98b76fefd7				
gene_expression	cancer_commons_program-demo_data_project	73235_clinical_66	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	m6A MeRIP-Seq	vsqevzs1kdcf.tsv	189482	889780766fc659bd59a269444be85ed2				
gene_expression	cancer_commons_program-demo_data_project	54968_clinical_93	submitter_MZ	Transcriptome Profiling	MEX	Isoform Expression Quantification	scRNA-Seq	5cm44xdmzw5p.tsv	994793	8f2b418f8578007211571492eaa0ef2d				
gene_expression	cancer_commons_program-demo_data_project	25914_clinical_24	submitter_MZ	Transcriptome Profiling	MEX	Exon Expression Quantification	Total RNA-Seq	vkii1di6esac.tsv	471308	ad20b8eedbdf6cd30abcacf8e82a77be				
gene_expression	cancer_commons_program-demo_data_project	16008_clinical_18	submitter_MZ	Transcriptome Profiling	CSV	Isoform Expression Quantification	m6A MeRIP-Seq	kmyh8894jqt2.tsv	351922	f4a702196d46844aa97442e4bca3de7e				
gene_expression	cancer_commons_program-demo_data_project	44364_clinical_80	submitter_MZ	Transcriptome Profiling	CSV	Isoform Expression Quantification	Total RNA-Seq	gdqf7h17ymhh.tsv	357764	092757b3b9eaf73dc1435e60c4fa813d				
gene_expression	cancer_commons_program-demo_data_project	43256_clinical_33	submitter_MZ	Transcriptome Profiling	CSV	Exon Expression Quantification	Total RNA-Seq	32s515u15occ.tsv	206718	296b9f891bdc77fc616c6319b8650479				
gene_expression	cancer_commons_program-demo_data_project	53612_clinical_47	submitter_MZ	Transcriptome Profiling	CSV	Splice Junction Quantification	Total RNA-Seq	63vos3od8fyl.tsv	922686	649cabac120c9feee6a8479011bc4324				
gene_expression	cancer_commons_program-demo_data_project	47642_clinical_87	submitter_MZ	Transcriptome Profiling	CSV	Gene Expression Quantification	Total RNA-Seq	93wz7lap4gqk.tsv	926904	6060ce95b04460d9d83af6ca9be68fb1				
gene_expression	cancer_commons_program-demo_data_project	83029_clinical_41	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	Total RNA-Seq	v2zin3l4d91l.tsv	472445	26b994eca33fa10dc70f394a58859223				
gene_expression	cancer_commons_program-demo_data_project	32530_clinical_22	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	Total RNA-Seq	lwz1mt87sy2l.tsv	254262	cf5cdffe88b0d3f48801b5e8c3ca9119				
gene_expression	cancer_commons_program-demo_data_project	82594_clinical_94	submitter_MZ	Transcriptome Profiling	TSV	Splice Junction Quantification	RNA-Seq	p6nu51lsr4du.tsv	148585	070ab9d18f50bd3809b36db45d24fff7				
gene_expression	cancer_commons_program-demo_data_project	31330_clinical_39	submitter_MZ	Transcriptome Profiling	MEX	Isoform Expression Quantification	m6A MeRIP-Seq	i00cf51bouxw.tsv	781056	a6109323c9752e626ef8bb755bb798e2				
gene_expression	cancer_commons_program-demo_data_project	43227_clinical_57	submitter_MZ	Transcriptome Profiling	TSV	Exon Expression Quantification	m6A MeRIP-Seq	i1zapj25r1sc.tsv	1006108	c918622273ff6c3300eb1ce2702163fb				
gene_expression	cancer_commons_program-demo_data_project	24905_clinical_21	submitter_MZ	Transcriptome Profiling	MEX	Splice Junction Quantification	m6A MeRIP-Seq	g4t9a74hrg1x.tsv	955400	045b7398e5c0e32a81b1abcf475619df				
gene_expression	cancer_commons_program-demo_data_project	57346_clinical_79	submitter_MZ	Transcriptome Profiling	MEX	Gene Expression Quantification	scRNA-Seq	wdjzt2xtq28g.tsv	374691	71540f4b3e65aeaf5ca99aa1766d6f04				
gene_expression	cancer_commons_program-demo_data_project	95856_clinical_74	submitter_MZ	Transcriptome Profiling	CSV	Gene Expression Quantification	RNA-Seq	jxdmofj3rrhu.tsv	150792	387eae92616f0d050d710d8675bcca52				
gene_expression	cancer_commons_program-demo_data_project	38611_clinical_92	submitter_MZ	Transcriptome Profiling	HDF5	Exon Expression Quantification	RNA-Seq	abzq9to2ily2.tsv	717606	c724097686721e94a515bc9c0aacbfd1				
gene_expression	cancer_commons_program-demo_data_project	90552_clinical_35	submitter_MZ	Transcriptome Profiling	MEX	Splice Junction Quantification	Total RNA-Seq	us9olwiip52h.tsv	740922	3cbd88053b27bfa45e026c10c0f4519e				
gene_expression	cancer_commons_program-demo_data_project	50886_clinical_64	submitter_MZ	Transcriptome Profiling	HDF5	Isoform Expression Quantification	m6A MeRIP-Seq	9t9ckjedsomx.tsv	962731	616ee4fb8383c5c0adc80dd15e110d7f				
gene_expression	cancer_commons_program-demo_data_project	71846_clinical_32	submitter_MZ	Transcriptome Profiling	HDF5	Gene Expression Quantification	m6A MeRIP-Seq	kn9jlzdixluu.tsv	166474	78150af2e3f5ac1fe7f28f3233e472d5				
gene_expression	cancer_commons_program-demo_data_project	47073_clinical_11	submitter_MZ	Transcriptome Profiling	CSV	Gene Expression Quantification	RNA-Seq	ksfut2ws6cub.tsv	467418	842eb22cec847a4f277fbe1d7ff90b59				
gene_expression	cancer_commons_program-demo_data_project	79705_clinical_23	submitter_MZ	Transcriptome Profiling	CSV	Gene Expression Quantification	m6A MeRIP-Seq	lrxz6heukhnn.tsv	933598	55775269d941a2fac62b214c63483934				
gene_expression	cancer_commons_program-demo_data_project	22183_clinical_76	submitter_MZ	Transcriptome Profiling	TXT	Isoform Expression Quantification	m6A MeRIP-Seq	az4lyf7aijn4.tsv	571104	de436f76e5cfeb3f6ab86932c96d7a66				
gene_expression	cancer_commons_program-demo_data_project	68758_clinical_90	submitter_MZ	Transcriptome Profiling	TXT	Splice Junction Quantification	Total RNA-Seq	xfhsdkezr0hn.tsv	526248	21c776c39baf45415103b8dded6c3776				
gene_expression	cancer_commons_program-demo_data_project	19770_clinical_93	submitter_MZ	Transcriptome Profiling	TXT	Splice Junction Quantification	m6A MeRIP-Seq	bzv61f57702y.tsv	919715	6b7821d342af6fbe63873b14f048a9a3				
gene_expression	cancer_commons_program-demo_data_project	55934_clinical_81	submitter_MZ	Transcriptome Profiling	CSV	Gene Expression Quantification	scRNA-Seq	wnvdyklpti8b.tsv	756380	c8295cc65c3483393eac3c7ab724b74c				
gene_expression	cancer_commons_program-demo_data_project	27225_clinical_41	submitter_MZ	Transcriptome Profiling	HDF5	Splice Junction Quantification	scRNA-Seq	sdkj4zdmob5w.tsv	449414	9190d05a571fb6e38c5ece5c93da9207				
gene_expression	cancer_commons_program-demo_data_project	38835_clinical_11	submitter_MZ	Transcriptome Profiling	CSV	Isoform Expression Quantification	m6A MeRIP-Seq	ca94yuuaslaj.tsv	553950	8581814698217c2ff6655eb346a29360				
gene_expression	cancer_commons_program-demo_data_project	60400_clinical_81	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	m6A MeRIP-Seq	5tu1s18ws66c.tsv	350125	ae03df01cfc43984e0779d817b3df6b4				
gene_expression	cancer_commons_program-demo_data_project	36850_clinical_25	submitter_MZ	Transcriptome Profiling	HDF5	Splice Junction Quantification	RNA-Seq	pkdfveer6tr8.tsv	784092	8c0140b5ae1620ff530f8a10bddd4dc5				
gene_expression	cancer_commons_program-demo_data_project	87350_clinical_29	submitter_MZ	Transcriptome Profiling	TSV	Splice Junction Quantification	m6A MeRIP-Seq	v5jh2793cmk1.tsv	37919	a6cafb85100fe8e98477adae801ec9b0				
gene_expression	cancer_commons_program-demo_data_project	97040_clinical_43	submitter_MZ	Transcriptome Profiling	TXT	Splice Junction Quantification	scRNA-Seq	dsoq5kn49252.tsv	288525	161088f36887b8d2295e343a13c3daa6				
gene_expression	cancer_commons_program-demo_data_project	52423_clinical_24	submitter_MZ	Transcriptome Profiling	CSV	Isoform Expression Quantification	m6A MeRIP-Seq	rl4ozj2yl4ij.tsv	635924	27b87d358bf5967d5be207d72390d8ff				
gene_expression	cancer_commons_program-demo_data_project	29185_clinical_16	submitter_MZ	Transcriptome Profiling	MEX	Gene Expression Quantification	scRNA-Seq	2ffbm2gmxq9p.tsv	475455	85cdf7cf2f0384e04e54d2b9fb541d2c				
gene_expression	cancer_commons_program-demo_data_project	83666_clinical_50	submitter_MZ	Transcriptome Profiling	TXT	Isoform Expression Quantification	Total RNA-Seq	g2ocz474i7eo.tsv	841057	3561401dae8975a3505836bf5987dfff				
gene_expression	cancer_commons_program-demo_data_project	21588_clinical_64	submitter_MZ	Transcriptome Profiling	CSV	Isoform Expression Quantification	Total RNA-Seq	0txxab5pvd6a.tsv	148851	e601584ada845db3e6efb8e38f08bfe6				
gene_expression	cancer_commons_program-demo_data_project	10093_clinical_36	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	Total RNA-Seq	4gk8iq5s3j91.tsv	491289	1294afdfb79ff7b37db4a5424a08d3f4				
gene_expression	cancer_commons_program-demo_data_project	74870_clinical_47	submitter_MZ	Transcriptome Profiling	CSV	Gene Expression Quantification	scRNA-Seq	q2a1ol0krdsx.tsv	852779	65b1bb4c69a93fbb053a710ec4227e44				
gene_expression	cancer_commons_program-demo_data_project	79944_clinical_25	submitter_MZ	Transcriptome Profiling	CSV	Exon Expression Quantification	RNA-Seq	sxunhpa1ih8r.tsv	318397	7e59d8c827abae49f1ffeaab0b081c0c				
gene_expression	cancer_commons_program-demo_data_project	84507_clinical_58	submitter_MZ	Transcriptome Profiling	TSV	Splice Junction Quantification	RNA-Seq	ybmrzhv67vtv.tsv	1021210	6049fc5e15cbc03a05efa89e6353b4bc				
gene_expression	cancer_commons_program-demo_data_project	99620_clinical_12	submitter_MZ	Transcriptome Profiling	HDF5	Splice Junction Quantification	scRNA-Seq	vxvapfc23opb.tsv	1001475	2f4386fd4ad234f6203889a8b86752bc				
gene_expression	cancer_commons_program-demo_data_project	42747_clinical_84	submitter_MZ	Transcriptome Profiling	CSV	Exon Expression Quantification	RNA-Seq	j3aixmm83fq2.tsv	195313	c43c2c763369923b8a05d4b00847289b				
gene_expression	cancer_commons_program-demo_data_project	39684_clinical_55	submitter_MZ	Transcriptome Profiling	TXT	Isoform Expression Quantification	m6A MeRIP-Seq	rub7b1rs0nu5.tsv	638371	23fafb6513d73cba7103914846a947e3				
gene_expression	cancer_commons_program-demo_data_project	13443_clinical_15	submitter_MZ	Transcriptome Profiling	MEX	Exon Expression Quantification	m6A MeRIP-Seq	ww1zqsbuv7r1.tsv	170271	bde2e22085e06277efdf57814043d634				
gene_expression	cancer_commons_program-demo_data_project	99100_clinical_95	submitter_MZ	Transcriptome Profiling	HDF5	Exon Expression Quantification	scRNA-Seq	m1dbl8cb0k9w.tsv	785116	03e83a2d5e143925ac67742e1c213871				
gene_expression	cancer_commons_program-demo_data_project	78148_clinical_65	submitter_MZ	Transcriptome Profiling	TSV	Splice Junction Quantification	m6A MeRIP-Seq	bk85n9jkdv6b.tsv	485982	c93f7cb0ed76bd288e0b1ac796b06d0f				
gene_expression	cancer_commons_program-demo_data_project	42417_clinical_89	submitter_MZ	Transcriptome Profiling	CSV	Exon Expression Quantification	m6A MeRIP-Seq	d9wwr785h5ab.tsv	39403	71d1a2bd90f1250dd249f02293041344				
gene_expression	cancer_commons_program-demo_data_project	63906_clinical_58	submitter_MZ	Transcriptome Profiling	TXT	Isoform Expression Quantification	RNA-Seq	u4zedeqzzv90.tsv	357148	15d61f1e2808fc0d1301caf95d99617c				
gene_expression	cancer_commons_program-demo_data_project	82433_clinical_97	submitter_MZ	Transcriptome Profiling	TSV	Exon Expression Quantification	m6A MeRIP-Seq	2wt3wrwlhijs.tsv	458059	226374c6ec1442c5e6f7498da7519266				
gene_expression	cancer_commons_program-demo_data_project	48417_clinical_77	submitter_MZ	Transcriptome Profiling	MEX	Isoform Expression Quantification	m6A MeRIP-Seq	9ji4jfqn2pst.tsv	20752	8c0c0e631c8dc1c4dc6ddd8a1cd777f3				
gene_expression	cancer_commons_program-demo_data_project	47303_clinical_51	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	RNA-Seq	oxzqu2t5pihq.tsv	937810	03ed06e0df8e97bf32b3d4b7adb5dbd3				
gene_expression	cancer_commons_program-demo_data_project	11212_clinical_73	submitter_MZ	Transcriptome Profiling	TSV	Exon Expression Quantification	Total RNA-Seq	9g22hwca7w1o.tsv	225107	803793cf08c8a20fd61c2e8948ff8f88				
gene_expression	cancer_commons_program-demo_data_project	30192_clinical_61	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	m6A MeRIP-Seq	9q4liz8v2byb.tsv	597724	1d783700c2369a697894ea0db2518b48				
gene_expression	cancer_commons_program-demo_data_project	20296_clinical_32	submitter_MZ	Transcriptome Profiling	MEX	Gene Expression Quantification	RNA-Seq	9tcsucypfees.tsv	268087	69587ab4a883c41bdb5e1118f87f30d2				
gene_expression	cancer_commons_program-demo_data_project	80922_clinical_21	submitter_MZ	Transcriptome Profiling	TXT	Splice Junction Quantification	m6A MeRIP-Seq	l4nnpoyhruvw.tsv	411094	7538d1a8401e2613bd202591ed4f335d				
gene_expression	cancer_commons_program-demo_data_project	16303_clinical_72	submitter_MZ	Transcriptome Profiling	CSV	Exon Expression Quantification	Total RNA-Seq	heqny013g1bs.tsv	882917	fa31652fa7233d5cb21a3057b91be9ec				
gene_expression	cancer_commons_program-demo_data_project	11403_clinical_73	submitter_MZ	Transcriptome Profiling	MEX	Gene Expression Quantification	m6A MeRIP-Seq	t78da97al77w.tsv	489110	45fd300a5db19835ff28f3a5c6d38fc2				
gene_expression	cancer_commons_program-demo_data_project	98105_clinical_66	submitter_MZ	Transcriptome Profiling	MEX	Gene Expression Quantification	RNA-Seq	91uifuol0dkj.tsv	978683	ba7d9690cb35d20c58d72f10aff8397b				
gene_expression	cancer_commons_program-demo_data_project	39191_clinical_60	submitter_MZ	Transcriptome Profiling	TXT	Gene Expression Quantification	RNA-Seq	vhm3awvvoso1.tsv	91721	ac1e8e698842f30e0a7a03083a2b587b				
gene_expression	cancer_commons_program-demo_data_project	83956_clinical_56	submitter_MZ	Transcriptome Profiling	TXT	Splice Junction Quantification	Total RNA-Seq	4whx6nfq19mp.tsv	720842	b62a38c21c9ce24225cd5447762318dc				
gene_expression	cancer_commons_program-demo_data_project	24189_clinical_29	submitter_MZ	Transcriptome Profiling	TXT	Gene Expression Quantification	m6A MeRIP-Seq	q20y71gnxi6w.tsv	276914	21d20f74488606c5b5b91c31e53d3be3				
gene_expression	cancer_commons_program-demo_data_project	37899_clinical_67	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	RNA-Seq	wg9ikajdmp3e.tsv	72488	0c80d457c4702b9a82df059f932ef469				
gene_expression	cancer_commons_program-demo_data_project	67857_clinical_13	submitter_MZ	Transcriptome Profiling	MEX	Exon Expression Quantification	Total RNA-Seq	lw25chykt49t.tsv	407500	8b77058343c01e1dee952acc9b5dd1ed				
gene_expression	cancer_commons_program-demo_data_project	74131_clinical_19	submitter_MZ	Transcriptome Profiling	TXT	Splice Junction Quantification	RNA-Seq	694l49ax8q9y.tsv	655136	d0a1aae4be75ac84080f2db3ef99c746				
gene_expression	cancer_commons_program-demo_data_project	99699_clinical_31	submitter_MZ	Transcriptome Profiling	TXT	Splice Junction Quantification	RNA-Seq	kci9aioxgdrx.tsv	245306	5d30aaaefd2cbe20e7c828a0e2a23dc5				
gene_expression	cancer_commons_program-demo_data_project	23083_clinical_82	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	m6A MeRIP-Seq	z9b5advaq2iz.tsv	560845	38c197d273053556e61b9b82993851fe				
gene_expression	cancer_commons_program-demo_data_project	73997_clinical_68	submitter_MZ	Transcriptome Profiling	CSV	Isoform Expression Quantification	RNA-Seq	8rzwrzns38nf.tsv	129216	6e4c8601e2a655dcc48f804943817535				
gene_expression	cancer_commons_program-demo_data_project	58216_clinical_10	submitter_MZ	Transcriptome Profiling	TXT	Isoform Expression Quantification	RNA-Seq	ws8glj6323lt.tsv	530933	71aab95a4e67b7ed1b9e61b7bf1ca754				
gene_expression	cancer_commons_program-demo_data_project	90534_clinical_92	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	scRNA-Seq	4w6vn1r3zgzs.tsv	100221	def8f1085ba4a86410c3d5c3eef95a18				
gene_expression	cancer_commons_program-demo_data_project	60861_clinical_75	submitter_MZ	Transcriptome Profiling	HDF5	Gene Expression Quantification	scRNA-Seq	ynulmjwzvsu1.tsv	540089	e7e4da4670b7d5ea4863bba5ca1fe372				
gene_expression	cancer_commons_program-demo_data_project	59644_clinical_38	submitter_MZ	Transcriptome Profiling	TXT	Splice Junction Quantification	RNA-Seq	oy3qfey7d2an.tsv	236583	b1e0babd6afbe4c590453014e5f584bb				
gene_expression	cancer_commons_program-demo_data_project	19454_clinical_97	submitter_MZ	Transcriptome Profiling	TXT	Gene Expression Quantification	m6A MeRIP-Seq	nx3glkyy0ev9.tsv	833136	153de61d69dc0a8fa29ab8d86a0feb15				
gene_expression	cancer_commons_program-demo_data_project	32242_clinical_90	submitter_MZ	Transcriptome Profiling	CSV	Exon Expression Quantification	scRNA-Seq	n8y1zf26s7jo.tsv	16391	51c7e3537747147ef23317d9e34cf100				
gene_expression	cancer_commons_program-demo_data_project	65327_clinical_14	submitter_MZ	Transcriptome Profiling	TSV	Splice Junction Quantification	RNA-Seq	879mdk4ti4e8.tsv	387743	511e3603ce09f7376b8aa0d44ec1e238				
gene_expression	cancer_commons_program-demo_data_project	13554_clinical_15	submitter_MZ	Transcriptome Profiling	MEX	Gene Expression Quantification	RNA-Seq	3kxwv5soxbn1.tsv	370476	558ba86b3edc5b75da75575942d20de5				
gene_expression	cancer_commons_program-demo_data_project	38575_clinical_99	submitter_MZ	Transcriptome Profiling	MEX	Exon Expression Quantification	RNA-Seq	t0ild6s9f6nv.tsv	206877	3916525bc968b80ecebbc794d9aea307				
gene_expression	cancer_commons_program-demo_data_project	13153_clinical_36	submitter_MZ	Transcriptome Profiling	CSV	Exon Expression Quantification	m6A MeRIP-Seq	lylvsussnth5.tsv	358175	9c0bbc3fdd58cf79a95ba8676e9d349a				
gene_expression	cancer_commons_program-demo_data_project	48116_clinical_96	submitter_MZ	Transcriptome Profiling	TSV	Isoform Expression Quantification	scRNA-Seq	lo1h82pnmh73.tsv	516641	1a2090f0c05201ae39648d8e35b2fc3e				
gene_expression	cancer_commons_program-demo_data_project	74739_clinical_58	submitter_MZ	Transcriptome Profiling	HDF5	Exon Expression Quantification	RNA-Seq	oobe8z05mz51.tsv	1011947	619da89c1a0662c421f2c508db0892cb				
gene_expression	cancer_commons_program-demo_data_project	30900_clinical_79	submitter_MZ	Transcriptome Profiling	HDF5	Gene Expression Quantification	Total RNA-Seq	ssr0jkgrxcve.tsv	697627	e2c8ff862e789eb2de919042d7ca4c22				
gene_expression	cancer_commons_program-demo_data_project	89617_clinical_47	submitter_MZ	Transcriptome Profiling	MEX	Splice Junction Quantification	m6A MeRIP-Seq	kvht0vhmo21a.tsv	1032872	a58e3ff6bfd64e9c4e7824664ecc75eb				
gene_expression	cancer_commons_program-demo_data_project	91882_clinical_73	submitter_MZ	Transcriptome Profiling	HDF5	Exon Expression Quantification	Total RNA-Seq	2mqp21xd1d3g.tsv	778276	e54495d63a5d39b2ee4358d0d066508b				
gene_expression	cancer_commons_program-demo_data_project	18995_clinical_25	submitter_MZ	Transcriptome Profiling	HDF5	Exon Expression Quantification	scRNA-Seq	6nl2c8osaj9d.tsv	717132	0a83b2b944bdbb8f5f1ec9c17d46bc87				
gene_expression	cancer_commons_program-demo_data_project	16862_clinical_88	submitter_MZ	Transcriptome Profiling	TSV	Splice Junction Quantification	scRNA-Seq	z1xcp13f4ttx.tsv	524737	345c74047e25ab6869a959cfe8fea5ad				
gene_expression	cancer_commons_program-demo_data_project	75922_clinical_48	submitter_MZ	Transcriptome Profiling	TSV	Exon Expression Quantification	RNA-Seq	aq0yg9hbw92x.tsv	152749	5de43892d6aed12a04856b84db311415				
gene_expression	cancer_commons_program-demo_data_project	16235_clinical_13	submitter_MZ	Transcriptome Profiling	TSV	Splice Junction Quantification	m6A MeRIP-Seq	iubjhj78ubte.tsv	896598	106e2d4d1f824869e5178db104d2a29a				
gene_expression	cancer_commons_program-demo_data_project	54703_clinical_54	submitter_MZ	Transcriptome Profiling	CSV	Gene Expression Quantification	scRNA-Seq	vjgswutcoucf.tsv	786756	14a9f2c5408bf06ea7c6b36295c7892b				
gene_expression	cancer_commons_program-demo_data_project	79509_clinical_35	submitter_MZ	Transcriptome Profiling	CSV	Splice Junction Quantification	m6A MeRIP-Seq	urpk0g7vkska.tsv	247253	7767a99f8a805f98bb7a6ca509c3d83a				
gene_expression	cancer_commons_program-demo_data_project	25550_clinical_29	submitter_MZ	Transcriptome Profiling	TXT	Splice Junction Quantification	Total RNA-Seq	6nv0m6ja923i.tsv	116342	73175a40ccdea6ba60a7f1b1715dd73b				
gene_expression	cancer_commons_program-demo_data_project	69037_clinical_16	submitter_MZ	Transcriptome Profiling	MEX	Gene Expression Quantification	m6A MeRIP-Seq	i4t91headinu.tsv	795228	19e5ab2cdadd89a609fe5abb9d35ad05				
gene_expression	cancer_commons_program-demo_data_project	87930_clinical_97	submitter_MZ	Transcriptome Profiling	TSV	Gene Expression Quantification	Total RNA-Seq	jdtgkxy4cmz3.tsv	698240	5b6a8132579170874fe2ea3aa7bd7fbe				
gene_expression	cancer_commons_program-demo_data_project	24704_clinical_18	submitter_MZ	Transcriptome Profiling	HDF5	Splice Junction Quantification	Total RNA-Seq	a09fh2z0yfja.tsv	4769	f23cbf39c4e37c690d8934aabe4babcc				
gene_expression	cancer_commons_program-demo_data_project	60884_clinical_45	submitter_MZ	Transcriptome Profiling	CSV	Gene Expression Quantification	Total RNA-Seq	zj0092ijlmof.tsv	754918	319a1311bc924e36ffb4461ac4942d8d				
gene_expression	cancer_commons_program-demo_data_project	34781_clinical_80	submitter_MZ	Transcriptome Profiling	CSV	Exon Expression Quantification	scRNA-Seq	37j0os01l8hm.tsv	1048288	fc676434ef8adb02426a27818c7f7b5a				
gene_expression	cancer_commons_program-demo_data_project	11098_clinical_33	submitter_MZ	Transcriptome Profiling	CSV	Splice Junction Quantification	scRNA-Seq	jsjwldsx0nql.tsv	1000886	3d88ca523e3b178e4e90d306f6e4b93d				
gene_expression	cancer_commons_program-demo_data_project	66959_clinical_27	submitter_MZ	Transcriptome Profiling	CSV	Isoform Expression Quantification	RNA-Seq	4koirtxruhc1.tsv	660384	ba2d658149da52a01876629cf3814d5b				
gene_expression	cancer_commons_program-demo_data_project	91054_clinical_94	submitter_MZ	Transcriptome Profiling	TSV	Gene Expression Quantification	RNA-Seq	a42v53dgr6pg.tsv	490902	8528606aa41d24404a69a2ed0ea3b9d0				
gene_expression	cancer_commons_program-demo_data_project	50711_clinical_55	submitter_MZ	Transcriptome Profiling	MEX	Exon Expression Quantification	Total RNA-Seq	pi2l88ti5uer.tsv	460171	44fe3f50a8996f051afc9bf5b2719ab6				
gene_expression	cancer_commons_program-demo_data_project	19300_clinical_47	submitter_MZ	Transcriptome Profiling	HDF5	Gene Expression Quantification	scRNA-Seq	ws5339wvzqg9.tsv	443327	54cad196acf17a67a600d5fbb29c06d9				
gene_expression	cancer_commons_program-demo_data_project	25597_clinical_87	submitter_MZ	Transcriptome Profiling	MEX	Isoform Expression Quantification	Total RNA-Seq	j6tbxak68mvn.tsv	105691	d10daf83bd0141ae80c3beabc401a2ba				
gene_expression	cancer_commons_program-demo_data_project	60997_clinical_92	submitter_MZ	Transcriptome Profiling	TSV	Gene Expression Quantification	scRNA-Seq	ey6gxw6q8m5s.tsv	135548	0bc117d2ba4013eeb49a9074adc54102				
gene_expression	cancer_commons_program-demo_data_project	72563_clinical_49	submitter_MZ	Transcriptome Profiling	TXT	Isoform Expression Quantification	RNA-Seq	4zvligy2gcbn.tsv	132393	f7d1a63d7bf31df855d1891f6cd21867				
